# ./multi_result/hh_3.txt
# dt = 25 [usec]
# t [usec], V [mV]
8070, -64.967450, -64.967450, -64.967450, -64.967450
8100, -64.967596, -64.967596, -64.967596, -64.967596
8120, -64.967741, -64.967741, -64.967741, -64.967741
8150, -64.967885, -64.967885, -64.967885, -64.967885
8170, -64.968028, -64.968028, -64.968028, -64.968028
8200, -64.968171, -64.968171, -64.968171, -64.968171
8220, -64.968313, -64.968313, -64.968313, -64.968313
8250, -64.968455, -64.968455, -64.968455, -64.968455
8270, -64.968595, -64.968595, -64.968595, -64.968595
8300, -64.968735, -64.968735, -64.968735, -64.968735
8320, -64.968874, -64.968874, -64.968874, -64.968874
8350, -64.969012, -64.969012, -64.969012, -64.969012
8370, -64.969150, -64.969150, -64.969150, -64.969150
8400, -64.969287, -64.969287, -64.969287, -64.969287
8420, -64.969423, -64.969423, -64.969423, -64.969423
8450, -64.969558, -64.969558, -64.969558, -64.969558
8470, -64.969692, -64.969692, -64.969692, -64.969692
8500, -64.969825, -64.969825, -64.969825, -64.969825
8520, -64.969958, -64.969958, -64.969958, -64.969958
8550, -64.970090, -64.970090, -64.970090, -64.970090
8570, -64.970220, -64.970220, -64.970220, -64.970220
8600, -64.970350, -64.970350, -64.970350, -64.970350
8620, -64.970480, -64.970480, -64.970480, -64.970480
8650, -64.970608, -64.970608, -64.970608, -64.970608
8670, -64.970735, -64.970735, -64.970735, -64.970735
8700, -64.970862, -64.970862, -64.970862, -64.970862
8720, -64.970988, -64.970988, -64.970988, -64.970988
8750, -64.971112, -64.971112, -64.971112, -64.971112
8770, -64.971236, -64.971236, -64.971236, -64.971236
8800, -64.971359, -64.971359, -64.971359, -64.971359
8820, -64.971481, -64.971481, -64.971481, -64.971481
8850, -64.971602, -64.971602, -64.971602, -64.971602
8870, -64.971722, -64.971722, -64.971722, -64.971722
8900, -64.971842, -64.971842, -64.971842, -64.971842
8920, -64.971960, -64.971960, -64.971960, -64.971960
8950, -64.972077, -64.972077, -64.972077, -64.972077
8970, -64.972194, -64.972194, -64.972194, -64.972194
9000, -64.972309, -64.972309, -64.972309, -64.972309
9020, -64.972424, -64.972424, -64.972424, -64.972424
9050, -64.972537, -64.972537, -64.972537, -64.972537
9070, -64.972650, -64.972650, -64.972650, -64.972650
9100, -64.972762, -64.972762, -64.972762, -64.972762
9120, -64.972873, -64.972873, -64.972873, -64.972873
9150, -64.972982, -64.972982, -64.972982, -64.972982
9170, -64.973091, -64.973091, -64.973091, -64.973091
9200, -64.973199, -64.973199, -64.973199, -64.973199
9220, -64.973306, -64.973306, -64.973306, -64.973306
9250, -64.973412, -64.973412, -64.973412, -64.973412
9270, -64.973516, -64.973516, -64.973516, -64.973516
9300, -64.973620, -64.973620, -64.973620, -64.973620
9320, -64.973723, -64.973723, -64.973723, -64.973723
9350, -64.973825, -64.973825, -64.973825, -64.973825
9370, -64.973926, -64.973926, -64.973926, -64.973926
9400, -64.974026, -64.974026, -64.974026, -64.974026
9420, -64.974125, -64.974125, -64.974125, -64.974125
9450, -64.974223, -64.974223, -64.974223, -64.974223
9470, -64.974319, -64.974319, -64.974319, -64.974319
9500, -64.974415, -64.974415, -64.974415, -64.974415
9520, -64.974510, -64.974510, -64.974510, -64.974510
9550, -64.974604, -64.974604, -64.974604, -64.974604
9570, -64.974697, -64.974697, -64.974697, -64.974697
9600, -64.974789, -64.974789, -64.974789, -64.974789
9620, -64.974880, -64.974880, -64.974880, -64.974880
9650, -64.974970, -64.974970, -64.974970, -64.974970
9670, -64.975058, -64.975058, -64.975058, -64.975058
9700, -64.975146, -64.975146, -64.975146, -64.975146
9720, -64.975233, -64.975233, -64.975233, -64.975233
9750, -64.975319, -64.975319, -64.975319, -64.975319
9770, -64.975404, -64.975404, -64.975404, -64.975404
9800, -64.975487, -64.975487, -64.975487, -64.975487
9820, -64.975570, -64.975570, -64.975570, -64.975570
9850, -64.975652, -64.975652, -64.975652, -64.975652
9870, -64.975733, -64.975733, -64.975733, -64.975733
9900, -64.975813, -64.975813, -64.975813, -64.975813
9920, -64.975891, -64.975891, -64.975891, -64.975891
9950, -64.975969, -64.975969, -64.975969, -64.975969
9970, -64.976046, -64.976046, -64.976046, -64.976046
10000, -64.976121, -64.976121, -64.976121, -64.976121
10020, -64.976196, -64.976196, -64.976196, -64.976196
10050, -64.976270, -64.976270, -64.976270, -64.976270
10070, -64.976342, -64.976342, -64.976342, -64.976342
10100, -64.976414, -64.976414, -64.976414, -64.976414
10120, -64.976485, -64.976485, -64.976485, -64.976485
10150, -64.976554, -64.976554, -64.976554, -64.976554
10170, -64.976623, -64.976623, -64.976623, -64.976623
10200, -64.976691, -64.976691, -64.976691, -64.976691
10220, -64.976758, -64.976758, -64.976758, -64.976758
10250, -64.976823, -64.976823, -64.976823, -64.976823
10270, -64.976888, -64.976888, -64.976888, -64.976888
10300, -64.976952, -64.976952, -64.976952, -64.976952
10320, -64.977014, -64.977014, -64.977014, -64.977014
10350, -64.977076, -64.977076, -64.977076, -64.977076
10370, -64.977137, -64.977137, -64.977137, -64.977137
10400, -64.977197, -64.977197, -64.977197, -64.977197
10420, -64.977255, -64.977255, -64.977255, -64.977255
10450, -64.977313, -64.977313, -64.977313, -64.977313
10470, -64.977370, -64.977370, -64.977370, -64.977370
10500, -64.977426, -64.977426, -64.977426, -64.977426
10520, -64.977481, -64.977481, -64.977481, -64.977481
10550, -64.977535, -64.977535, -64.977535, -64.977535
10570, -64.977588, -64.977588, -64.977588, -64.977588
10600, -64.977640, -64.977640, -64.977640, -64.977640
10620, -64.977691, -64.977691, -64.977691, -64.977691
10650, -64.977741, -64.977741, -64.977741, -64.977741
10670, -64.977790, -64.977790, -64.977790, -64.977790
10700, -64.977838, -64.977838, -64.977838, -64.977838
10720, -64.977886, -64.977886, -64.977886, -64.977886
10750, -64.977932, -64.977932, -64.977932, -64.977932
10770, -64.977977, -64.977977, -64.977977, -64.977977
10800, -64.978022, -64.978022, -64.978022, -64.978022
10820, -64.978065, -64.978065, -64.978065, -64.978065
10850, -64.978108, -64.978108, -64.978108, -64.978108
10870, -64.978150, -64.978150, -64.978150, -64.978150
10900, -64.978191, -64.978191, -64.978191, -64.978191
10920, -64.978230, -64.978230, -64.978230, -64.978230
10950, -64.978269, -64.978269, -64.978269, -64.978269
10970, -64.978308, -64.978308, -64.978308, -64.978308
11000, -64.978345, -64.978345, -64.978345, -64.978345
11020, -64.978381, -64.978381, -64.978381, -64.978381
11050, -64.978416, -64.978416, -64.978416, -64.978416
11070, -64.978451, -64.978451, -64.978451, -64.978451
11100, -64.978484, -64.978484, -64.978484, -64.978484
11120, -64.978517, -64.978517, -64.978517, -64.978517
11150, -64.978549, -64.978549, -64.978549, -64.978549
11170, -64.978580, -64.978580, -64.978580, -64.978580
11200, -64.978610, -64.978610, -64.978610, -64.978610
11220, -64.978640, -64.978640, -64.978640, -64.978640
11250, -64.978668, -64.978668, -64.978668, -64.978668
11270, -64.978696, -64.978696, -64.978696, -64.978696
11300, -64.978722, -64.978722, -64.978722, -64.978722
11320, -64.978748, -64.978748, -64.978748, -64.978748
11350, -64.978773, -64.978773, -64.978773, -64.978773
11370, -64.978798, -64.978798, -64.978798, -64.978798
11400, -64.978821, -64.978821, -64.978821, -64.978821
11420, -64.978844, -64.978844, -64.978844, -64.978844
11450, -64.978865, -64.978865, -64.978865, -64.978865
11470, -64.978886, -64.978886, -64.978886, -64.978886
11500, -64.978907, -64.978907, -64.978907, -64.978907
11520, -64.978926, -64.978926, -64.978926, -64.978926
11550, -64.978945, -64.978945, -64.978945, -64.978945
11570, -64.978962, -64.978962, -64.978962, -64.978962
11600, -64.978979, -64.978979, -64.978979, -64.978979
11620, -64.978996, -64.978996, -64.978996, -64.978996
11650, -64.979011, -64.979011, -64.979011, -64.979011
11670, -64.979026, -64.979026, -64.979026, -64.979026
11700, -64.979040, -64.979040, -64.979040, -64.979040
11720, -64.979053, -64.979053, -64.979053, -64.979053
11750, -64.979066, -64.979066, -64.979066, -64.979066
11770, -64.979077, -64.979077, -64.979077, -64.979077
11800, -64.979088, -64.979088, -64.979088, -64.979088
11820, -64.979099, -64.979099, -64.979099, -64.979099
11850, -64.979108, -64.979108, -64.979108, -64.979108
11870, -64.979117, -64.979117, -64.979117, -64.979117
11900, -64.979125, -64.979125, -64.979125, -64.979125
11920, -64.979133, -64.979133, -64.979133, -64.979133
11950, -64.979139, -64.979139, -64.979139, -64.979139
11970, -64.979145, -64.979145, -64.979145, -64.979145
12000, -64.979151, -64.979151, -64.979151, -64.979151
12020, -64.979155, -64.979155, -64.979155, -64.979155
12050, -64.979159, -64.979159, -64.979159, -64.979159
12070, -64.979163, -64.979163, -64.979163, -64.979163
12100, -64.979165, -64.979165, -64.979165, -64.979165
12120, -64.979167, -64.979167, -64.979167, -64.979167
12150, -64.979168, -64.979168, -64.979168, -64.979168
12170, -64.979169, -64.979169, -64.979169, -64.979169
12200, -64.979169, -64.979169, -64.979169, -64.979169
12220, -64.979169, -64.979169, -64.979169, -64.979169
